call_id,caller_age_days,calls_per_day,call_duration_sec,avg_call_duration_sec,unique_receivers_24h,receiver_block_rate,spam_reports_count,country_code_risk_score,night_call_ratio,sequential_dialing_score,graph_degree,previous_fraud_associations,reputation_score,fraud_label
CALL0002077,430.0,8.0,102.0,87.1,7.0,5.53,3.0,5.39,14.37,19.2,97.0,0.0,95.18,0.0
CALL0009583,4.0,1461.0,7.0,10.4,55.0,86.94,83.0,,62.46,1340.8000000000002,188.0,17.0,32.78,1.0
CALL0009088,676.0,5.0,301.0,,4.0,0.66,1.0,25.07,29.13,19.07,90.0,0.0,84.88,0.0
CALL0002623,282.0,2.0,259.0,217.7,6.0,31.53,0.0,8.47,31.96,11.77,53.0,0.0,68.87,0.0
CALL0005428,6.0,732.0,10.0,16.7,1640.0,67.98,72.0,84.19,42.02,52.96,299.0,26.0,6.15,1.0
CALL0009600,89.0,928.0,44.0,31.9,185.0,55.05,80.0,50.51,59.79,76.78,367.0,13.0,31.31,1.0
CALL0006911,,1483.0,11.0,1.1,,56.47,4.0,54.85,18.21,79.22,297.0,0.0,11.22,1.0
CALL0000394,142.0,34.0,86.0,88.2,8.0,4.57,2.0,,24.36,31.2,97.0,0.0,62.8,0.0
CALL0000766,652.0,712.0,30.0,,129.0,66.37,85.0,56.74,82.28,40.64,304.0,23.0,16.06,
CALL0008059,32.0,830.0,76.0,115.5,156.0,53.02,95.0,67.19,69.44,68.62,169.0,23.0,25.91,1.0
CALL0002680,832.0,4.0,275.0,254.3,5.0,15.52,,24.22,24.33,3.12,28.0,0.0,87.14,0.0
CALL0006254,726.0,573.0,434.0,511.6,54.0,19.0,4.0,16.04,9.61,7.53,121.0,0.0,89.42,0.0
CALL0006925,925.0,5.0,130.0,87.7,14.0,11.26,2.0,55.47,11.5,14.42,58.0,0.0,89.21,1.0
CALL0002161,189.0,252.0,28.0,31.4,348.0,59.72,85.0,39.7,,483.65000000000003,373.0,1.0,11.43,1.0
CALL0001166,988.0,25.0,59.0,38.5,4.0,19.67,2.0,33.67,8.95,24.37,101.0,0.0,69.33,
CALL0003272,535.0,45.0,200.0,153.4,5.0,23.16,1.0,35.1,23.41,3.72,55.0,0.0,90.73,0.0
CALL0007878,294.0,3.0,28.0,26.5,6.0,52.69,89.0,61.04,54.37,52.41,4.0,18.0,39.92,1.0
CALL0003905,1087.0,12.0,238.0,254.6,6.0,9.46,0.0,16.79,16.98,8.77,31.0,0.0,92.98,0.0
CALL0004301,1058.0,8.0,300.0,362.6,7.0,17.57,3.0,49.91,20.77,24.18,20.0,0.0,84.89,0.0
CALL0002721,1446.0,36.0,124.0,95.1,6.0,3.01,1.0,38.98,60.76,23.34,,0.0,52.19,0.0
CALL0009543,25.0,1344.0,23.0,28.5,384.0,32.61,,21.99,50.27,52.06,281.0,18.0,6.69,1.0
CALL0004983,696.0,8.0,584.0,630.6,8.0,12.14,1.0,17.64,23.59,9.56,1125.0,0.0,48.64,0.0
CALL0005819,1153.0,10.0,404.0,371.4,2.0,7.87,2.0,4.52,16.51,31.3,,0.0,94.76,0.0
CALL0007782,666.0,5.0,140.0,149.6,5.0,18.73,0.0,,10.37,0.94,144.0,1.0,58.71,0.0
CALL0002556,19.0,1165.0,27.0,1.0,286.0,80.8,3.0,42.61,61.31,49.55,160.0,23.0,18.94,1.0
CALL0006998,84.0,1072.0,21.0,30.6,55.0,69.27,94.0,87.44,68.99,52.77,,0.0,20.82,1.0
CALL0006530,1058.0,,295.0,298.1,12.0,5.3,0.0,16.61,11.7,56.11,153.0,0.0,54.25,0.0
CALL0001338,479.0,4.0,347.0,172.3,9.0,5.61,1.0,66.19,34.86,37.6,54.0,0.0,94.2,0.0
CALL0003721,283.0,612.0,25.0,57.4,61.0,9.46,2.0,37.78,21.63,19.04,193.0,1.0,78.84,0.0
CALL0001330,840.0,685.0,18.0,15.9,42.0,37.47,73.0,66.21,65.62,53.07,965.0,17.0,38.14,
CALL0001612,1443.0,524.0,253.0,211.8,65.0,58.53,81.0,,70.29,82.0,346.0,14.0,48.57,1.0
CALL0001481,1179.0,16.0,132.0,93.1,11.0,5.2,2.0,19.48,,11.85,40.0,7.0,39.79,0.0
CALL0000458,2350.0,8.0,149.0,123.5,7.0,5.88,2.0,41.86,32.78,269.0,227.0,0.0,61.8,0.0
CALL0000013,376.0,28.0,138.0,153.1,10.0,6.73,0.0,,23.6,4.09,83.0,1.0,95.36,
CALL0006676,1949.0,8.0,104.0,72.9,11.0,13.14,4.0,26.31,,19.16,83.0,1.0,76.67,0.0
CALL0007742,978.0,,43.0,27.6,157.0,48.22,88.0,72.31,50.79,90.58,476.0,26.0,40.73,1.0
CALL0009728,680.0,23.0,438.0,380.3,5.0,4.78,4.0,,21.02,22.65,122.0,0.0,84.43,0.0
CALL0003288,478.0,8.0,276.0,253.7,9.0,2.28,2.0,21.14,22.08,14.31,172.0,0.0,97.29,0.0
CALL0007170,1447.0,1365.0,17.0,13.8,161.0,53.9,61.0,59.3,36.05,79.06,273.0,22.0,15.6,1.0
CALL0001553,1578.0,17.0,381.0,361.0,4.0,12.9,1.0,11.47,24.88,26.33,193.0,1.0,74.93,0.0
CALL0003569,422.0,22.0,179.0,206.6,13.0,5.13,2.0,,51.61,7.73,,0.0,92.76,0.0
CALL0007390,1033.0,3.0,201.0,60.4,7.0,5.27,2.0,13.0,36.91,13.27,62.0,0.0,89.21,0.0
CALL0008747,1285.0,14.0,56.0,75.3,11.0,19.43,2.0,33.35,15.61,10.04,98.0,0.0,81.5,0.0
CALL0000907,800.0,17.0,548.0,547.0,9.0,14.81,0.0,24.74,19.5,16.15,45.0,0.0,93.11,
CALL0002431,11.0,,35.0,65.7,,75.67,76.0,68.12,48.87,,362.0,,64.74,1.0
CALL0004665,333.0,2.0,478.0,471.7,6.0,11.82,1.0,53.19,,21.43,29.0,0.0,81.18,0.0
CALL0007277,1859.0,7.0,236.0,188.0,2.0,1.74,1.0,29.63,21.37,30.36,189.0,0.0,50.45,0.0
CALL0002786,844.0,30.0,304.0,268.2,8.0,12.4,1.0,37.44,19.86,16.05,41.0,0.0,83.53,0.0
CALL0001894,1559.0,10.0,233.0,295.3,5.0,2.62,1.0,55.1,16.51,20.72,64.0,2.0,79.01,0.0
CALL0009391,3559.0,1.0,288.0,374.2,7.0,12.58,3.0,15.9,10.43,12.31,53.0,0.0,66.51,0.0
CALL0004365,1149.0,14.0,449.0,498.4,,10.22,1.0,43.49,29.23,9.29,71.0,,94.96,0.0
CALL0007989,937.0,419.0,321.0,475.2,67.0,7.03,2.0,12.48,13.06,2.71,211.0,0.0,92.52,0.0
CALL0000489,2529.0,4.0,37.0,40.5,1.0,4.31,0.0,35.77,6.67,2.47,59.0,0.0,74.32,0.0
CALL0004354,553.0,1448.0,25.0,27.1,183.0,56.41,92.0,66.23,46.02,87.77,472.0,0.0,29.36,
CALL0000745,804.0,11.0,279.0,362.3,8.0,2.96,1.0,21.32,23.83,5.86,20.0,1.0,85.93,0.0
CALL0000433,571.0,10.0,328.0,385.2,5.0,2.23,,30.6,5.75,9.98,,0.0,92.59,0.0
CALL0004784,8.0,1140.0,45.0,41.1,54.0,47.75,66.0,72.12,51.9,96.39,363.0,0.0,27.61,1.0
CALL0001580,600.0,20.0,232.0,259.2,12.0,11.63,1.0,35.26,21.89,5.77,63.0,0.0,63.76,0.0
CALL0007978,271.0,22.0,149.0,133.7,7.0,8.01,2.0,28.69,34.32,7.81,25.0,0.0,67.52,0.0
CALL0006294,14.0,177.0,13.0,13.2,114.0,77.32,99.0,75.3,,71.82,850.0,17.0,14.72,1.0
CALL0003490,1286.0,450.0,80.0,101.9,61.0,84.71,76.0,46.72,35.26,71.51,349.0,13.0,37.46,1.0
CALL0006631,14.0,1186.0,65.0,74.1,165.0,36.7,4.0,43.66,71.77,58.53,248.0,1.0,11.8,1.0
CALL0001665,40.0,229.0,39.0,65.8,301.0,42.81,2.0,67.51,43.12,46.2,458.0,20.0,31.28,1.0
CALL0002347,1136.0,6.0,,183.1,3.0,2.28,0.0,22.04,3.23,9.63,69.0,0.0,81.52,0.0
CALL0001775,218.0,6.0,210.0,120.1,7.0,9.87,2.0,28.01,25.94,14.98,52.0,1.0,,0.0
CALL0006400,1023.0,430.0,378.0,475.7,59.0,,,45.09,8.61,19.38,271.0,0.0,59.23,0.0
CALL0006242,1194.0,66.0,160.0,,6.0,1.63,1.0,16.93,19.34,4.85,169.0,1.0,77.25,0.0
CALL0006615,1334.0,19.0,312.0,386.5,5.0,5.71,1.0,37.15,,14.19,13.0,0.0,88.3,0.0
CALL0005595,13.0,14.0,50.0,14.4,25.0,70.13,66.0,68.11,72.94,86.65,66.0,21.0,13.72,1.0
CALL0000508,262.0,6.0,283.0,368.8,5.0,,3.0,3.28,9.59,23.1,119.0,1.0,,0.0
CALL0000765,577.0,895.0,35.0,56.4,202.0,35.34,90.0,58.84,34.6,82.26,561.0,24.0,10.06,1.0
CALL0001450,790.0,483.0,271.0,239.3,76.0,8.89,1.0,2.4,23.88,22.99,382.0,0.0,47.97,0.0
CALL0008576,52.0,510.0,26.0,12.7,165.0,73.56,0.0,89.18,56.41,67.03,232.0,23.0,32.05,1.0
CALL0002735,949.0,5.0,355.0,502.5,11.0,4.06,3.0,21.5,48.78,7.55,104.0,0.0,74.19,0.0
CALL0004675,868.0,14.0,423.0,565.7,11.0,3.69,2.0,31.82,26.5,19.58,65.0,1.0,88.56,0.0
CALL0009525,1855.0,3.0,477.0,,12.0,3.27,1.0,12.56,,4.08,147.0,0.0,73.49,0.0
CALL0000422,17.0,8.0,,8.6,6.0,44.33,86.0,65.71,26.08,66.56,70.0,15.0,33.51,1.0
CALL0002859,1294.0,1217.0,2.0,1.0,,65.45,79.0,40.56,74.2,89.93,637.0,1.0,4.39,1.0
CALL0001289,607.0,,130.0,125.8,7.0,12.51,1.0,28.8,37.11,26.66,116.0,1.0,85.24,0.0
CALL0004336,702.0,5.0,185.0,244.9,7.0,0.6,1.0,19.64,15.58,9.86,,0.0,90.1,0.0
CALL0009249,6.0,1126.0,7.0,10.8,159.0,71.14,1.0,75.15,63.83,66.2,336.0,26.0,11.18,1.0
CALL0006624,670.0,6.0,100.0,96.5,,5.72,0.0,23.84,34.84,21.43,20.0,0.0,75.64,0.0
CALL0005875,2673.0,12.0,224.0,245.3,14.0,12.66,3.0,6.3,30.4,13.62,45.0,0.0,87.42,
CALL0003650,1707.0,56.0,200.0,128.7,9.0,12.28,2.0,,9.03,10.93,1815.0,0.0,78.03,0.0
CALL0009899,1956.0,4.0,286.0,264.7,6.0,5.91,0.0,2.18,25.58,11.31,26.0,0.0,96.62,0.0
CALL0002573,971.0,2.0,117.0,78.1,9.0,11.1,1.0,14.93,7.31,38.24,101.0,0.0,90.57,0.0
CALL0005966,1197.0,17.0,10.0,1.0,3.0,84.42,100.0,67.13,46.89,91.78,68.0,28.0,31.17,1.0
CALL0005656,337.0,11.0,220.0,320.1,7.0,15.12,2.0,6.17,32.41,51.38,46.0,0.0,78.05,
CALL0001312,962.0,783.0,180.0,216.8,72.0,3.24,0.0,43.15,25.48,6.75,181.0,1.0,66.4,0.0
CALL0004297,814.0,25.0,254.0,304.5,,9.14,1.0,43.09,14.06,11.97,102.0,0.0,74.16,
CALL0003119,500.0,14.0,405.0,359.2,5.0,13.32,2.0,16.09,13.94,20.93,38.0,0.0,69.73,0.0
CALL0004748,2306.0,16.0,347.0,256.5,9.0,20.29,3.0,,10.13,,45.0,,90.6,0.0
CALL0006637,2960.0,33.0,425.0,373.4,8.0,6.81,3.0,3.46,18.49,6.11,,8.0,83.95,0.0
CALL0003394,602.0,8.0,200.0,255.7,5.0,14.46,0.0,36.98,22.29,5.0,31.0,0.0,-22.02388496926024,0.0
CALL0000344,15.0,855.0,24.0,22.2,209.0,76.18,84.0,45.62,55.26,45.51,,2.0,9.2,1.0
CALL0003993,239.0,222.0,196.0,156.0,70.0,9.62,2.0,5.51,17.43,14.0,300.0,0.0,85.94,0.0
CALL0002470,2504.0,5.0,274.0,280.9,11.0,4.1,1.0,40.77,8.59,12.02,63.0,0.0,70.65,1.0
CALL0006139,579.0,8.0,426.0,326.4,13.0,5.63,3.0,43.37,23.57,34.07,197.0,1.0,82.86,0.0
CALL0004383,1716.0,13.0,332.0,,6.0,15.56,1.0,25.37,14.52,11.36,46.0,0.0,73.1,0.0
CALL0006751,,16.0,271.0,301.7,5.0,9.8,2.0,18.73,1.88,15.05,31.0,,86.58,0.0
CALL0000259,16.0,635.0,15.0,8.4,59.0,87.87,70.0,,,89.01,270.0,21.0,5.52,1.0
CALL0003174,11.0,14.0,69.0,,4.0,43.49,75.0,60.81,52.1,73.05,20.0,21.0,14.59,1.0
CALL0002911,1077.0,7.0,671.0,632.4,,7.6,0.0,38.57,5.17,7.77,175.0,6.0,49.88,0.0
CALL0000469,1574.0,3.0,332.0,,9.0,3.93,1.0,46.11,38.17,12.0,6.0,1.0,86.22,0.0
CALL0007083,28.0,705.0,12.0,6.8,68.0,39.31,4.0,,64.16,81.57,190.0,27.0,17.46,1.0
CALL0007266,814.0,7.0,501.0,543.1,5.0,9.5,3.0,30.34,22.48,18.41,95.0,0.0,87.71,
CALL0006502,522.0,18.0,235.0,151.5,5.0,,2.0,12.29,38.95,10.05,54.0,5.0,96.17,0.0
CALL0008089,15.0,,381.0,211.3,,27.25,5.0,70.02,70.28,78.88,541.0,16.0,4.14,1.0
CALL0003263,1553.0,7.0,302.0,320.4,,29.34,0.0,15.85,40.4,35.18,41.0,0.0,90.7,0.0
CALL0002102,679.0,21.0,342.0,261.5,6.0,0.73,0.0,24.78,3.99,4.54,23.0,0.0,68.61,0.0
CALL0008125,666.0,3.0,681.0,636.3,150.0,2.33,0.0,14.49,51.86,8.05,84.0,0.0,66.88,0.0
CALL0009482,526.0,38.0,193.0,163.6,7.0,12.4,1.0,12.76,56.79,14.15,77.0,0.0,74.9,0.0
CALL0001123,1487.0,5.0,333.0,333.7,15.0,3.82,2.0,6.58,11.67,22.52,89.0,0.0,75.81,0.0
CALL0000012,612.0,6.0,208.0,146.6,6.0,1.46,4.0,15.7,19.67,5.08,,6.0,86.62,0.0
CALL0006115,1559.0,3.0,218.0,261.4,5.0,,4.0,8.28,,,90.0,0.0,57.28,0.0
CALL0003616,562.0,1.0,265.0,242.6,7.0,10.62,0.0,9.14,14.94,8.15,123.0,0.0,52.63,0.0
CALL0002281,2172.0,1.0,220.0,236.1,9.0,8.51,1.0,20.28,,21.03,44.0,0.0,69.63,0.0
 CALL0009960 ,375.0,9.0,191.0,170.8,10.0,7.04,2.0,35.88,12.0,22.02,15.0,0.0,92.66,0.0
CALL0000146,2669.0,6.0,324.0,431.6,8.0,2.17,2.0,40.29,21.77,4.99,72.0,0.0,84.98,0.0
CALL0001044,452.0,6.0,296.0,165.2,10.0,17.46,,69.64,11.1,16.19,142.0,0.0,87.94,0.0
CALL0005547,23.0,555.0,17.0,19.8,102.0,67.48,1.0,81.3,67.78,52.13,210.0,20.0,20.86,1.0
CALL0003590,1709.0,8.0,,232.2,2.0,3.08,1.0,24.2,40.77,30.29,131.0,0.0,81.4,0.0
CALL0003719,1757.0,7.0,116.0,126.7,14.0,9.74,1.0,13.05,17.49,12.24,80.0,0.0,87.46,0.0
CALL0002738,595.0,5.0,251.0,324.5,8.0,10.45,1.0,17.99,23.61,23.3,139.0,1.0,71.24,0.0
CALL0005334,2451.0,10.0,547.0,460.4,4.0,10.68,,17.43,51.12,20.04,46.0,0.0,76.79,0.0
CALL0003798,694.0,7.0,400.0,496.1,4.0,13.31,1.0,28.34,48.93,15.31,37.0,0.0,73.92,0.0
CALL0008834,1499.0,10.0,192.0,196.1,,0.42,1.0,4.57,3.56,24.52,54.0,0.0,90.05,0.0
CALL0001288,11.0,,39.0,35.7,121.0,62.19,80.0,83.14,88.03,74.66,116.0,0.0,59.13,1.0
CALL0003291,1799.0,,,95.1,1.0,8.13,2.0,40.42,13.86,15.9,70.0,2.0,87.31,0.0
CALL0000950,451.0,20.0,204.0,215.7,10.0,4.24,0.0,9.99,10.29,19.92,62.0,0.0,84.64,0.0
CALL0002998,544.0,19.0,129.0,142.3,13.0,6.93,3.0,47.27,38.65,36.54,26.0,0.0,48.71,0.0
CALL0007649,1052.0,17.0,222.0,263.1,8.0,15.05,,39.35,37.42,7.69,82.0,0.0,77.13,0.0
CALL0000634,313.0,53.0,296.0,413.3,4.0,9.91,2.0,,4.66,9.85,69.0,1.0,61.67,0.0
CALL0003089,10.0,6.0,24.0,40.3,3.0,71.34,1.0,60.2,59.85,49.12,9.0,27.0,12.71,1.0
CALL0005635,1052.0,6.0,229.0,74.1,8.0,5.83,0.0,33.12,,20.78,198.0,9.0,,0.0
CALL0004843,8.0,349.0,178.0,231.4,226.0,61.23,78.0,79.66,88.59,88.59,449.0,1.0,31.21,1.0
CALL0005014,10.0,8.0,27.0,,4.0,21.75,74.0,80.05,57.72,90.56,29.0,31.0,25.9,
CALL0008565,1217.0,7.0,359.0,199.0,8.0,6.38,1.0,23.13,37.05,1.33,92.0,1.0,54.12,0.0
CALL0008725,154.0,15.0,53.0,39.1,8.0,7.5,2.0,,,16.22,31.0,0.0,88.96,0.0
CALL0006270,2933.0,9.0,215.0,,7.0,8.24,1.0,36.12,28.92,27.18,35.0,0.0,90.76,0.0
CALL0003998,1315.0,6.0,27.0,30.8,2.0,87.79,78.0,66.18,67.65,75.39,40.0,19.0,37.26,1.0
CALL0006344,675.0,,353.0,244.6,11.0,,1.0,42.6,20.89,18.86,81.0,1.0,72.61,
CALL0006171,15.0,,30.0,19.3,9.0,53.18,94.0,57.89,55.05,91.15,20.0,22.0,35.91,1.0
Call-0000572,1732.0,1.0,342.0,309.2,8.0,6.58,1.0,12.56,17.89,22.18,123.0,0.0,68.2,0.0
CALL0002363,1432.0,6.0,85.0,,14.0,3.55,3.0,53.7,24.28,21.53,23.0,0.0,93.25,0.0
CALL0005894,594.0,19.0,270.0,114.7,8.0,2.95,2.0,28.2,4.99,29.35,40.0,0.0,73.62,
CALL0004520,19.0,654.0,33.0,31.4,276.0,75.89,63.0,61.75,50.23,89.7,909.0,20.0,22.34,1.0
CALL0000477,1134.0,7.0,190.0,178.8,12.0,1.4,2.0,6.97,51.39,23.74,20.0,0.0,73.37,0.0
CALL0009740,513.0,420.0,156.0,178.9,,5.83,2.0,,,221.4,390.0,1.0,82.01,0.0
CALL0005554,1378.0,6.0,121.0,111.5,10.0,,1.0,16.14,,14.37,231.0,0.0,,0.0
CALL0001821,256.0,3.0,234.0,265.9,7.0,2.23,4.0,26.3,28.61,6.84,52.0,,93.86,0.0
CALL0004873,1851.0,6.0,161.0,143.6,12.0,2.29,1.0,17.02,29.97,10.75,175.0,0.0,72.67,1.0
CALL0008191,6.0,826.0,252.0,230.3,96.0,40.67,76.0,47.7,83.13,90.74,,16.0,16.34,1.0
CALL0007596,1838.0,105.0,383.0,268.1,3.0,19.22,1.0,14.15,4.44,5.57,95.0,,83.9,0.0
CALL0000163,870.0,12.0,452.0,380.8,9.0,8.0,2.0,,42.32,13.24,129.0,0.0,69.57,0.0
CALL0008293,1349.0,4.0,184.0,146.8,7.0,85.48,2.0,32.02,52.19,58.82,17.0,2.0,72.64,
CALL0007458,701.0,4.0,149.0,89.9,8.0,21.94,1.0,34.09,18.75,11.52,131.0,6.0,75.56,0.0
CALL0001810,1435.0,648.0,28.0,45.8,98.0,65.47,75.0,71.43,35.93,80.53,606.0,0.0,36.56,1.0
CALL0000409,1189.0,12.0,428.0,435.8,9.0,10.32,0.0,60.35,36.33,16.96,191.0,0.0,-8.652869794628609,0.0
CALL0005479,2526.0,,96.0,107.1,10.0,19.8,0.0,17.76,3.26,12.69,59.0,0.0,85.14,0.0
CALL0008781,681.0,456.0,139.0,186.9,62.0,3.83,2.0,55.23,6.99,6.17,142.0,0.0,83.38,0.0
CALL0002069,1584.0,14.0,152.0,283.7,8.0,28.9,1.0,14.5,17.62,9.54,79.0,0.0,81.06,0.0
CALL0002451,209.0,12.0,43.0,35.8,5.0,70.77,0.0,50.64,50.91,69.98,43.0,1.0,5.26,1.0
CALL0005090,2134.0,,514.0,355.5,12.0,15.99,2.0,25.7,3.13,46.85,79.0,0.0,82.7,0.0
CALL0007323,1018.0,433.0,215.0,177.7,79.0,4.71,0.0,,17.52,30.75,307.0,0.0,84.88,0.0
CALL0001668,1023.0,16.0,196.0,,9.0,3.7,0.0,38.25,18.85,16.34,68.0,0.0,73.83,
CALL0003143,940.0,,94.0,53.6,6.0,10.23,0.0,21.87,42.3,17.2,96.0,0.0,53.06,0.0
CALL0003641,3.0,1149.0,48.0,49.1,71.0,69.83,72.0,74.42,51.82,50.5,292.0,15.0,66.94,1.0
CALL0004140,1331.0,14.0,6945.0,,6.0,11.32,2.0,42.05,16.57,0.64,31.0,0.0,84.14,0.0
CALL0005834,775.0,2.0,262.0,312.8,10.0,9.96,0.0,40.87,20.48,41.4,58.0,0.0,67.88,0.0
CALL0009166,1383.0,3.0,661.0,717.8,4.0,13.09,1.0,26.27,13.62,1.83,158.0,1.0,85.81,0.0
CALL0008441,125.0,1259.0,40.0,,48.0,62.16,3.0,41.98,39.51,89.33,128.0,26.0,26.39,1.0
CALL0005444,194.0,15.0,266.0,238.6,8.0,2.1,0.0,28.42,7.53,7.4,142.0,0.0,91.92,0.0
CALL0001850,454.0,,173.0,147.7,9.0,2.99,1.0,41.69,1.31,2.31,54.0,0.0,63.12,0.0
CALL0003486,946.0,8.0,105.0,95.1,12.0,6.23,0.0,14.93,4.91,12.99,113.0,1.0,,0.0
CALL0005725,22.0,5.0,36.0,35.8,3.0,,76.0,85.89,48.16,56.95,30.0,2.0,39.24,0.0
CALL0006006,1575.0,17.0,462.0,342.0,5.0,3.84,0.0,17.67,35.53,4.98,236.0,1.0,77.26,0.0
CALL0001324,97.0,9.0,47.0,,3.0,37.86,2.0,55.68,66.83,84.0,29.0,20.0,12.58,1.0
CALL0004268,16.0,554.0,57.0,39.9,155.0,43.18,68.0,57.91,92.35,45.05,514.0,23.0,3.64,1.0
CALL0008574,587.0,3.0,151.0,159.9,,1.73,0.0,28.55,13.43,3.82,360.0,0.0,76.1,0.0
CALL0003197,5.0,,9.0,16.8,,62.09,0.0,48.43,37.12,95.57,252.0,17.0,30.98,
CALL0000562,2923.0,671.0,588.0,,62.0,15.71,2.0,,13.92,3.55,299.0,0.0,84.35,0.0
CALL0009485,751.0,7.0,177.0,136.1,8.0,2.32,0.0,13.29,25.94,10.19,49.0,0.0,,0.0
CALL0000675,808.0,18.0,324.0,343.0,6.0,6.18,1.0,5.79,29.18,22.01,270.0,0.0,77.48,0.0
CALL0001506,1314.0,2.0,153.0,111.8,8.0,3.69,3.0,6.27,34.04,7.66,55.0,6.0,88.87,
CALL0001040,262.0,180.0,121.0,153.3,55.0,8.37,1.0,24.76,4.95,6.09,385.0,1.0,91.23,0.0
CALL0004615,73.0,1078.0,40.0,54.3,137.0,56.18,75.0,95.14,64.59,,300.0,22.0,11.77,1.0
CALL0008055,1112.0,642.0,352.0,238.1,80.0,9.4,2.0,27.05,8.85,41.58,370.0,0.0,52.14,0.0
CALL0007346,337.0,13.0,385.0,411.2,8.0,4.12,3.0,57.54,16.17,15.06,68.0,3.0,96.03,0.0
CALL0009501,8.0,623.0,20.0,20.8,208.0,60.59,84.0,22.41,,31.94,282.0,19.0,70.59,1.0
CALL0006012,818.0,22.0,262.0,307.9,5.0,11.66,1.0,7.94,12.08,27.34,51.0,1.0,71.06,0.0
CALL0000284,1495.0,,142.0,135.8,8.0,6.27,2.0,24.27,23.68,33.31,173.0,0.0,80.7,0.0
CALL0001220,3142.0,29.0,356.0,398.1,,,0.0,48.03,8.17,18.53,69.0,0.0,91.07,0.0
call0002756,343.0,20.0,522.0,546.6,9.0,6.73,1.0,7.6,9.56,11.25,121.0,0.0,93.81,0.0
CALL0005760,254.0,9.0,317.0,351.4,3.0,9.52,0.0,35.79,,8.54,104.0,0.0,89.18,0.0
CALL0000281,1439.0,22.0,316.0,376.7,7.0,3.02,1.0,,20.32,3.63,98.0,0.0,69.97,0.0
CALL0004617,809.0,2.0,203.0,275.4,6.0,0.3,5.0,,19.29,7.01,184.0,0.0,85.34,0.0
CALL0009477,1879.0,5.0,436.0,577.0,9.0,8.9,0.0,6.91,37.77,1.97,93.0,0.0,86.5,0.0
CALL0002168,363.0,1109.0,38.0,,110.0,79.36,76.0,83.41,40.3,35.6,,2.0,28.01,1.0
CALL0009002,700.0,10.0,336.0,387.7,5.0,9.48,2.0,23.64,1.67,29.49,191.0,0.0,87.73,0.0
CALL0004133,669.0,14.0,382.0,345.9,9.0,6.1,0.0,2.12,30.05,14.87,56.0,0.0,88.53,0.0
CALL0007690,6.0,1404.0,227.0,225.0,223.0,52.56,63.0,84.71,9.75,90.13,6320.0,23.0,33.15,1.0
CALL0009890,923.0,912.0,29.0,28.8,52.0,58.58,64.0,78.46,45.67,79.59,316.0,24.0,24.61,1.0
CALL0000805,3650.0,,101.0,,9.0,3.03,1.0,24.6,9.24,,39.0,0.0,77.93,0.0
CALL0002882,323.0,5.0,279.0,255.8,,1.61,1.0,,7.22,21.81,22.0,0.0,79.8,0.0
CALL0008903,608.0,5.0,353.0,554.8,10.0,10.37,3.0,30.56,26.81,39.96,55.0,0.0,97.06,
CALL0009206,704.0,3.0,377.0,407.3,9.0,13.94,5.0,38.35,,14.95,97.0,,86.6,0.0
CALL0001739,1131.0,,257.0,300.9,64.0,12.75,0.0,27.66,19.54,33.73,468.0,0.0,84.94,0.0
CALL0000148,473.0,8.0,626.0,785.2,12.0,4.13,2.0,,10.82,8.75,101.0,1.0,,0.0
CALL0001701,1971.0,21.0,231.0,134.8,10.0,1.26,2.0,26.22,,10.47,66.0,0.0,97.58,0.0
CALL0005947,341.0,4.0,198.0,259.8,5.0,8.26,1.0,33.59,1.79,43.16,16.0,0.0,69.97,0.0
CALL0000928,1761.0,24.0,,139.3,12.0,2.15,1.0,18.69,9.79,13.63,65.0,0.0,99.34,0.0
CALL0003761,506.0,28.0,238.0,285.8,1.0,7.82,2.0,40.69,29.59,,98.0,0.0,64.22,0.0
CALL0000528,684.0,17.0,276.0,230.5,8.0,2.51,3.0,16.86,30.61,4.01,116.0,0.0,89.07,0.0
CALL0001263,1152.0,724.0,41.0,49.7,278.0,56.34,65.0,,33.55,69.14,250.0,17.0,,
CALL0007096,989.0,1353.0,7.0,11.7,283.0,60.01,1.0,75.34,29.13,86.17,250.0,25.0,14.88,1.0
CALL0009812,844.0,996.0,9.0,19.7,82.0,64.15,98.0,67.28,68.7,91.81,210.0,2.0,13.56,1.0
CALL0004896,1012.0,9.0,143.0,81.3,8.0,12.86,4.0,22.18,31.5,17.81,58.0,0.0,89.66,0.0
CALL0002292,1709.0,,313.0,266.0,10.0,32.23,0.0,16.85,41.2,22.81,71.0,1.0,59.56,0.0
CALL0006455,3650.0,21.0,437.0,511.1,6.0,6.68,3.0,13.25,17.61,5.06,71.0,8.0,79.76,0.0
CALL0000382,472.0,9.0,111.0,118.6,12.0,18.83,1.0,61.97,33.47,17.51,183.0,0.0,,0.0
CALL0008678,1352.0,7.0,106.0,147.8,9.0,5.38,1.0,16.0,8.37,10.95,49.0,0.0,81.08,0.0
CALL0002329,743.0,18.0,186.0,179.5,10.0,25.64,1.0,23.8,16.17,,27.0,0.0,86.83,0.0
CALL0005798,182.0,17.0,149.0,182.3,8.0,,3.0,6.88,8.86,26.94,96.0,0.0,70.56,0.0
CALL0008108,515.0,14.0,227.0,175.0,5.0,7.74,1.0,20.99,13.29,7.07,80.0,0.0,71.06,0.0
CALL0005691,205.0,10.0,295.0,307.2,4.0,8.34,0.0,,15.22,23.42,,0.0,82.03,0.0
